Date,CrimeCount,Population,CrimeRate_per_1000,CrimeRate_per_100k
2014-03-01,18386,1961488.0,9.459462179963166,945.9462179963167
2014-04-01,17386,1961488.0,9.014628483946298,901.4628483946298
2014-05-01,18232,1961488.0,9.438122981820198,943.8122981820198
2014-06-01,18399,1961488.0,9.44178639153678,944.178639153678
2014-07-01,18591,1961488.0,9.524636058680874,952.4636058680876
2014-08-01,18574,1961488.0,9.705076060401606,970.5076060401606
2014-09-01,18801,1961488.0,9.639123381171087,963.9123381171088
2014-10-01,19850,1961488.0,10.213852091508077,1021.3852091508077
2014-11-01,19745,1961488.0,10.212360503426709,1021.2360503426709
2014-12-01,18781,1961488.0,9.779157129207073,977.9157129207073
2015-01-01,18562,2006586.0,9.43181216400777,943.181216400777
2015-02-01,17698,2006586.0,8.923692243622348,892.3692243622347
2015-03-01,19852,2006586.0,10.050124145887981,1005.0124145887982
2015-04-01,18892,2006586.0,9.562821910540434,956.2821910540433
2015-05-01,20673,2006586.0,10.408553737633019,1040.855373763302
2015-06-01,19944,2006586.0,10.068655435788719,1006.8655435788719
2015-07-01,20602,2006586.0,10.365201064460214,1036.5201064460214
2015-08-01,19488,2006586.0,9.831778199337787,983.1778199337787
2015-09-01,18935,2006586.0,9.626956189475266,962.6956189475266
2015-10-01,20540,2006586.0,10.412362635172691,1041.2362635172692
2015-11-01,20572,2006586.0,10.382258096544824,1038.2258096544824
2015-12-01,19898,2006586.0,10.095551738372114,1009.5551738372116
2016-01-01,19532,2038076.0,9.706284797293922,970.6284797293921
2016-02-01,18476,2038076.0,9.188974491199982,918.8974491199982
2016-03-01,19022,2038076.0,9.484393643448627,948.4393643448626
2016-04-01,19173,2038076.0,9.484792028031336,948.4792028031336
2016-05-01,20895,2038076.0,10.362940444028988,1036.2940444028989
2016-06-01,20892,2038076.0,10.370701511569202,1037.0701511569202
2016-07-01,21708,2038076.0,10.717824480292313,1071.7824480292313
2016-08-01,21579,2038076.0,10.933590351150691,1093.3590351150692
2016-09-01,20380,2038076.0,10.129268875676818,1012.9268875676819
2016-10-01,20849,2038076.0,10.319810438489547,1031.9810438489546
2016-11-01,19796,2038076.0,9.79308276704919,979.3082767049191
2016-12-01,20364,2038076.0,10.144327550723071,1014.4327550723071
2017-01-01,19689,2062180.0,9.62994357588164,962.9943575881641
2017-02-01,18803,2062180.0,9.201716941995645,920.1716941995644
2017-03-01,22017,2062180.0,10.914459767475694,1091.4459767475694
2017-04-01,20870,2062180.0,10.28875997766215,1028.8759977662148
2017-05-01,22665,2062180.0,11.192448076423343,1119.244807642334
2017-06-01,22894,2062180.0,11.277749012286996,1127.7749012286997
2017-07-01,24448,2062180.0,12.04239598386399,1204.239598386399
2017-08-01,23439,2062180.0,11.733037252102282,1173.303725210228
2017-09-01,21696,2062180.0,10.69894145791188,1069.894145791188
2017-10-01,23076,2062180.0,11.364203843646521,1136.4203843646521
2017-11-01,22908,2062180.0,11.344173523028646,1134.4173523028644
2017-12-01,20502,2062180.0,10.233049396588486,1023.3049396588486
2018-01-01,21699,2090224.0,10.588245252745065,1058.8245252745064
2018-02-01,19208,2090224.0,9.445372747987783,944.5372747987784
2018-03-01,20480,2090224.0,9.958437382132587,995.8437382132587
2018-04-01,21224,2090224.0,10.280551494086554,1028.0551494086553
2018-05-01,22320,2090224.0,10.849608688177291,1084.960868817729
2018-06-01,22400,2090224.0,10.87234445396377,1087.234445396377
2018-07-01,23885,2090224.0,11.562817499874587,1156.2817499874586
2018-08-01,22216,2090224.0,10.873581431686215,1087.3581431686214
2018-09-01,21617,2090224.0,10.50587879224005,1050.587879224005
2018-10-01,22851,2090224.0,11.067858339092393,1106.7858339092393
2018-11-01,22876,2090224.0,11.09577624366048,1109.577624366048
2018-12-01,21487,2090224.0,10.484611502959115,1048.4611502959115
2019-01-01,21944,2119141.0,10.533689578847953,1053.3689578847952
2019-02-01,21236,2119141.0,10.188066641285307,1018.8066641285308
2019-03-01,24316,2119141.0,11.612305125557633,1161.2305125557632
2019-04-01,22795,2119141.0,10.94636161084835,1094.636161084835
2019-05-01,23428,2119141.0,11.212909648503276,1121.2909648503276
2019-06-01,23421,2119141.0,11.272145494242773,1127.2145494242773
2019-07-01,25369,2119141.0,12.248572063653963,1224.8572063653965
2019-08-01,24042,2119141.0,11.784979048794476,1178.4979048794476
2019-09-01,23269,2119141.0,11.215811640008143,1121.5811640008144
2019-10-01,24927,2119141.0,12.043839340280368,1204.3839340280367
2019-11-01,23819,2119141.0,11.55187599804482,1155.187599804482
2019-12-01,22857,2119141.0,11.0925561363334,1109.2556136333399
2020-01-01,22611,2139871.0,10.834285402269542,1083.428540226954
2020-02-01,21698,2139871.0,10.369208227433303,1036.9208227433303
2020-03-01,15540,2139871.0,7.398335595572813,739.8335595572813
2020-04-01,13560,2139871.0,6.366658078614306,636.6658078614306
2020-05-01,16175,2139871.0,7.5611646768050775,756.1164676805078
2020-06-01,17784,2139871.0,8.316368735106995,831.6368735106995
2020-07-01,20917,2139871.0,9.85230409527682,985.230409527682
2020-08-01,21446,2139871.0,10.059771956245397,1005.9771956245397
2020-09-01,21758,2139871.0,10.25000779642981,1025.000779642981
2020-10-01,21479,2139871.0,10.182761597374899,1018.2761597374899
2020-11-01,18694,2139871.0,8.734862741569895,873.4862741569896
2020-12-01,17265,2139871.0,8.197855983439256,819.7855983439257
2021-01-01,15083,2159821.0,6.979705219395331,697.9705219395331
2021-02-01,15042,2159821.0,6.99948247867551,699.9482478675511
2021-03-01,17851,2159821.0,8.290214065412515,829.0214065412514
2021-04-01,17963,2159821.0,8.363572149660191,836.3572149660191
2021-05-01,19488,2159821.0,9.147666990933464,914.7666990933463
2021-06-01,20179,2159821.0,9.444091687435684,944.4091687435684
2021-07-01,20883,2159821.0,9.766772714863196,976.6772714863196
2021-08-01,19941,2159821.0,9.337721326225433,933.7721326225433
2021-09-01,20862,2159821.0,9.80166569978546,980.166569978546
2021-10-01,22116,2159821.0,10.384700750470497,1038.4700750470497
2021-11-01,21048,2159821.0,9.910930801768261,991.0930801768261
2021-12-01,18568,2159821.0,8.79827435405949,879.827435405949
2022-01-01,19331,2178727.0,9.01211199530077,901.211199530077
2022-02-01,18306,2178727.0,8.540544842787828,854.0544842787829
2022-03-01,20680,2178727.0,9.63230636031453,963.230636031453
2022-04-01,20140,2178727.0,9.387960874181761,938.7960874181762
2022-05-01,21931,2178727.0,10.12867731366778,1012.867731366778
2022-06-01,20664,2178727.0,9.604044594905668,960.4044594905668
2022-07-01,21652,2178727.0,10.08042500120154,1008.042500120154
2022-08-01,21724,2178727.0,10.26473925814152,1026.4739258141517
2022-09-01,19716,2178727.0,9.18229352808798,918.229352808798
2022-10-01,21914,2178727.0,10.241781382818402,1024.1781382818403
2022-11-01,21369,2178727.0,9.958558618524055,995.8558618524055
2022-12-01,19140,2178727.0,8.950648552783763,895.0648552783764
2023-01-01,20970,2198821.0,9.665845116744851,966.584511674485
2023-02-01,19677,2198821.0,9.061276948320927,906.1276948320925
2023-03-01,21936,2198821.0,10.130900881222836,1013.0900881222834
