loss,mae,val_loss,val_mae,learning_rate
0.014232480898499489,0.08651454746723175,0.03490610048174858,0.12899939715862274,0.0010000000474974513
0.013505459763109684,0.08547210693359375,0.031736548990011215,0.12146000564098358,0.0010000000474974513
0.013327267952263355,0.08545345067977905,0.032373666763305664,0.12517940998077393,0.0010000000474974513
0.013508815318346024,0.08563543856143951,0.029907550662755966,0.11908949166536331,0.0010000000474974513
0.013396816328167915,0.0852322205901146,0.034143704921007156,0.13082492351531982,0.0010000000474974513
0.012868432328104973,0.08323874324560165,0.03014720231294632,0.11896631121635437,0.0010000000474974513
0.013000927865505219,0.08318903297185898,0.03208503499627113,0.12504790723323822,0.0010000000474974513
0.012175051495432854,0.081252820789814,0.03210623562335968,0.124664306640625,0.0010000000474974513
0.012586619704961777,0.08148251473903656,0.03077339567244053,0.12036961317062378,0.0010000000474974513
0.012635164894163609,0.08254562318325043,0.03557392209768295,0.13246037065982819,0.0010000000474974513
0.012552924454212189,0.08196444064378738,0.03195101022720337,0.12450532615184784,0.0010000000474974513
0.012424927204847336,0.08157660067081451,0.03371434658765793,0.12979911267757416,0.0010000000474974513
0.011764118447899818,0.07881126552820206,0.02783389948308468,0.11731366068124771,0.0005000000237487257
0.011338775046169758,0.07681233435869217,0.028576571494340897,0.11780747771263123,0.0005000000237487257
0.011175577528774738,0.07730557024478912,0.027621837332844734,0.11589685082435608,0.0005000000237487257
0.010743924416601658,0.07566262036561966,0.027020610868930817,0.11380916088819504,0.0005000000237487257
0.011065499857068062,0.07604383677244186,0.02847610041499138,0.11721796542406082,0.0005000000237487257
0.010861476883292198,0.07594708353281021,0.027593864127993584,0.11677493900060654,0.0005000000237487257
0.010783083736896515,0.0748666450381279,0.026363370940089226,0.11224846541881561,0.0005000000237487257
0.010836283676326275,0.07414527982473373,0.027666125446558,0.11504139006137848,0.0005000000237487257
0.010608523152768612,0.07503103464841843,0.02968788333237171,0.11951043456792831,0.0005000000237487257
0.011326801963150501,0.0761839747428894,0.026495473459362984,0.11352875828742981,0.0005000000237487257
0.010241805575788021,0.07326268404722214,0.026796258985996246,0.11407210677862167,0.0005000000237487257
0.01043201144784689,0.0738300159573555,0.026930000633001328,0.11434273421764374,0.0005000000237487257
0.010218340903520584,0.07210573554039001,0.027934584766626358,0.11581399291753769,0.0005000000237487257
0.010538602247834206,0.07456297427415848,0.0270248893648386,0.11454153805971146,0.0005000000237487257
0.010365861468017101,0.07336995750665665,0.027058903127908707,0.11579778790473938,0.0005000000237487257
0.010226990096271038,0.07255098223686218,0.02560434676706791,0.11240947991609573,0.0002500000118743628
0.009935037232935429,0.07125803083181381,0.025753848254680634,0.11212903261184692,0.0002500000118743628
0.00962445791810751,0.07080832123756409,0.0256766639649868,0.11193303018808365,0.0002500000118743628
0.009718174114823341,0.07093983143568039,0.026175912469625473,0.11329521238803864,0.0002500000118743628
0.009584702551364899,0.07019201666116714,0.025272736325860023,0.111107237637043,0.0002500000118743628
0.00962519459426403,0.07036656886339188,0.025777827948331833,0.11339518427848816,0.0002500000118743628
0.0094419801607728,0.06981439143419266,0.02555255778133869,0.11201207339763641,0.0002500000118743628
0.009836719371378422,0.07087314128875732,0.024818552657961845,0.11027633398771286,0.0002500000118743628
0.009862844832241535,0.07098814100027084,0.02461382746696472,0.1100655049085617,0.0002500000118743628
0.009489667601883411,0.06931603699922562,0.026148192584514618,0.11380033195018768,0.0002500000118743628
0.009930893778800964,0.07085315138101578,0.02451740764081478,0.11019691079854965,0.0002500000118743628
0.009557966142892838,0.07013192027807236,0.026302214711904526,0.11435852944850922,0.0002500000118743628
0.009286796674132347,0.06988099962472916,0.023781048133969307,0.10905932635068893,0.0002500000118743628
0.00921392161399126,0.06957162171602249,0.024084825068712234,0.10971729457378387,0.0002500000118743628
0.00933521892875433,0.06951215863227844,0.025200651958584785,0.11200717091560364,0.0002500000118743628
0.009830822236835957,0.07012660056352615,0.025565139949321747,0.11276569217443466,0.0002500000118743628
0.009389093145728111,0.06942623853683472,0.025662414729595184,0.11357160657644272,0.0002500000118743628
0.009676200337707996,0.07037954032421112,0.025200117379426956,0.11198963224887848,0.0002500000118743628
0.009376335889101028,0.06936807930469513,0.02430255338549614,0.10995332151651382,0.0002500000118743628
0.009310505352914333,0.0686521828174591,0.025058433413505554,0.11198797821998596,0.0002500000118743628
0.009249238297343254,0.06994413584470749,0.024690818041563034,0.11055722832679749,0.0002500000118743628
0.008900715969502926,0.06757853180170059,0.02421005815267563,0.10891500115394592,0.0001250000059371814
0.009298059158027172,0.0690099447965622,0.024223171174526215,0.10874931514263153,0.0001250000059371814
0.008771148510277271,0.06697443127632141,0.023898664861917496,0.10844413936138153,0.0001250000059371814
0.008823714219033718,0.06773310899734497,0.023835554718971252,0.10845242440700531,0.0001250000059371814
0.008753534406423569,0.0680544376373291,0.02449013665318489,0.10955357551574707,0.0001250000059371814
0.008726761676371098,0.06739457696676254,0.023619074374437332,0.10775934159755707,0.0001250000059371814
0.008744806051254272,0.06770768016576767,0.02367255836725235,0.10814045369625092,0.0001250000059371814
0.009011619724333286,0.06860356777906418,0.023816857486963272,0.10817375034093857,0.0001250000059371814
0.008781041949987411,0.0687197595834732,0.023335520178079605,0.10745464265346527,0.0001250000059371814
0.008777194656431675,0.06754713505506516,0.023335790261626244,0.10816866904497147,0.0001250000059371814
0.008813328109681606,0.06869106739759445,0.02408517152070999,0.10839906334877014,0.0001250000059371814
0.008249708451330662,0.06652051210403442,0.02344914898276329,0.10816137492656708,0.0001250000059371814
0.008899924345314503,0.0678558424115181,0.02300509437918663,0.1067003458738327,0.0001250000059371814
0.008712163195014,0.06763288378715515,0.023000868037343025,0.10665744543075562,0.0001250000059371814
0.00853531900793314,0.06756773591041565,0.0234540905803442,0.10869510471820831,0.0001250000059371814
0.008755495771765709,0.06751654297113419,0.02362447790801525,0.10742182284593582,0.0001250000059371814
0.008140762336552143,0.06620397418737411,0.023326542228460312,0.10700911283493042,0.0001250000059371814
0.008539070375263691,0.06738076359033585,0.022754933685064316,0.1067911684513092,0.0001250000059371814
0.008661371655762196,0.06894613802433014,0.023195989429950714,0.10711713880300522,0.0001250000059371814
0.008561757393181324,0.0685630515217781,0.022960305213928223,0.10667579621076584,0.0001250000059371814
0.008227917365729809,0.06638003140687943,0.021662868559360504,0.10529013723134995,0.0001250000059371814
0.008203085511922836,0.06676093488931656,0.02224656194448471,0.1074429526925087,0.0001250000059371814
0.008462915197014809,0.06647873669862747,0.02234903909265995,0.10628623515367508,0.0001250000059371814
0.007899820804595947,0.06604994833469391,0.02241089753806591,0.10641440004110336,0.0001250000059371814
0.008417933247983456,0.06709513813257217,0.022773945704102516,0.10780059546232224,0.0001250000059371814
0.008469791151583195,0.06648106873035431,0.023067817091941833,0.10720594972372055,0.0001250000059371814
0.007990418002009392,0.06741983443498611,0.02259041555225849,0.10628966987133026,0.0001250000059371814
0.008387545123696327,0.06771187484264374,0.022556213662028313,0.10651363432407379,0.0001250000059371814
0.007976320572197437,0.06621427088975906,0.022090939804911613,0.10651609301567078,0.0001250000059371814
0.008386139757931232,0.06584805995225906,0.023177040740847588,0.10684756934642792,6.25000029685907e-05
0.00831272080540657,0.06734608113765717,0.02279774658381939,0.10616374760866165,6.25000029685907e-05
0.007990008220076561,0.06642857193946838,0.023349354043602943,0.10613224655389786,6.25000029685907e-05
0.007570681162178516,0.0654839277267456,0.0225713849067688,0.10561249405145645,6.25000029685907e-05
0.008023476228117943,0.06620170176029205,0.022474581375718117,0.10539478808641434,6.25000029685907e-05
0.007776783313602209,0.06539259105920792,0.02277577482163906,0.10585692524909973,6.25000029685907e-05
0.0077031501568853855,0.06545674055814743,0.022871699184179306,0.10671977698802948,6.25000029685907e-05
0.00784492027014494,0.06582984328269958,0.022855112329125404,0.10650718957185745,6.25000029685907e-05
0.007547083310782909,0.06515748798847198,0.023084549233317375,0.10631319135427475,3.125000148429535e-05
0.008127667009830475,0.06714145839214325,0.023050406947731972,0.10585174709558487,3.125000148429535e-05
0.007542092353105545,0.06530822813510895,0.02330188639461994,0.10648467391729355,3.125000148429535e-05
0.00745347049087286,0.0648074522614479,0.023102691397070885,0.10636036843061447,3.125000148429535e-05
