Date,CrimeRate
2010-04-01,11.285603400658072
2010-05-01,11.781941164975889
2010-06-01,11.747682662116429
2010-07-01,12.014949816355394
2010-08-01,11.568407184480135
2010-09-01,11.62720587562354
2010-10-01,11.96329067545686
2010-11-01,11.592943390410989
2010-12-01,9.922301940980798
2011-01-01,11.050882331070108
2011-02-01,10.273813474254435
2011-03-01,11.774343325706273
2011-04-01,11.08704297729783
2011-05-01,12.37437481230797
2011-06-01,11.706456645650217
2011-07-01,11.791187176736944
2011-08-01,11.268716102378724
2011-09-01,10.468129175756768
2011-10-01,11.154377184595475
2011-11-01,11.6316904849211
2011-12-01,10.501673232588308
2012-01-01,10.863495628360926
2012-02-01,9.733829149089358
2012-03-01,11.703160680807674
2012-04-01,10.651894609166717
2012-05-01,11.443395865470997
2012-06-01,11.188097931391937
2012-07-01,11.338092775677506
2012-08-01,11.642778199871517
2012-09-01,10.185424768201027
2012-10-01,11.092219765631947
2012-11-01,10.981578428111675
2012-12-01,10.52171771189865
2013-01-01,10.434257478752338
2013-02-01,9.43559456079168
2013-03-01,9.623215507054365
2013-04-01,9.52894132203768
2013-05-01,9.880960969938489
2013-06-01,9.82228792240313
2013-07-01,10.413127782713314
2013-08-01,10.50182184552874
2013-09-01,9.70606526861085
2013-10-01,10.261257660042975
2013-11-01,9.866226123126605
2013-12-01,9.021972618656301
2014-01-01,9.317861671694319
2014-02-01,8.516572235987415
2014-03-01,9.459462179963166
2014-04-01,9.014628483946296
2014-05-01,9.438122981820197
2014-06-01,9.44178639153678
2014-07-01,9.524636058680874
2014-08-01,9.705076060401606
2014-09-01,9.639123381171087
2014-10-01,10.213852091508077
2014-11-01,10.212360503426709
2014-12-01,9.779157129207073
2015-01-01,9.43181216400777
2015-02-01,8.923692243622348
2015-03-01,10.050124145887981
2015-04-01,9.562821910540432
2015-05-01,10.408553737633019
2015-06-01,10.068655435788719
2015-07-01,10.365201064460214
2015-08-01,9.831778199337787
2015-09-01,9.626956189475266
2015-10-01,10.412362635172691
2015-11-01,10.382258096544824
2015-12-01,10.095551738372116
2016-01-01,9.70628479729392
2016-02-01,9.188974491199982
2016-03-01,9.484393643448627
2016-04-01,9.484792028031336
2016-05-01,10.362940444028988
2016-06-01,10.370701511569202
2016-07-01,10.717824480292313
2016-08-01,10.933590351150691
2016-09-01,10.129268875676818
2016-10-01,10.319810438489547
2016-11-01,9.79308276704919
2016-12-01,10.144327550723071
2017-01-01,9.62994357588164
2017-02-01,9.201716941995645
2017-03-01,10.914459767475693
2017-04-01,10.28875997766215
2017-05-01,11.192448076423343
2017-06-01,11.277749012286996
2017-07-01,12.04239598386399
2017-08-01,11.733037252102282
2017-09-01,10.69894145791188
2017-10-01,11.364203843646521
2017-11-01,11.344173523028646
2017-12-01,10.233049396588486
2018-01-01,10.588245252745065
2018-02-01,9.445372747987784
2018-03-01,9.958437382132587
2018-04-01,10.280551494086554
2018-05-01,10.849608688177291
2018-06-01,10.872344453963771
2018-07-01,11.562817499874587
2018-08-01,10.873581431686215
2018-09-01,10.50587879224005
2018-10-01,11.067858339092393
2018-11-01,11.09577624366048
2018-12-01,10.484611502959115
2019-01-01,10.533689578847953
2019-02-01,10.188066641285308
2019-03-01,11.612305125557633
2019-04-01,10.94636161084835
2019-05-01,11.212909648503276
2019-06-01,11.272145494242771
2019-07-01,12.248572063653963
2019-08-01,11.784979048794474
2019-09-01,11.215811640008143
2019-10-01,12.043839340280368
2019-11-01,11.55187599804482
2019-12-01,11.0925561363334
2020-01-01,10.83428540226954
2020-02-01,10.369208227433303
2020-03-01,7.398335595572812
2020-04-01,6.366658078614305
2020-05-01,7.5611646768050775
2020-06-01,8.316368735106995
2020-07-01,9.85230409527682
2020-08-01,10.059771956245397
2020-09-01,10.25000779642981
2020-10-01,10.182761597374899
2020-11-01,8.734862741569895
2020-12-01,8.197855983439256
2021-01-01,6.979705219395331
2021-02-01,6.99948247867551
2021-03-01,8.290214065412513
2021-04-01,8.363572149660191
2021-05-01,9.147666990933464
2021-06-01,9.444091687435684
2021-07-01,9.766772714863196
2021-08-01,9.337721326225433
2021-09-01,9.80166569978546
2021-10-01,10.384700750470497
2021-11-01,9.910930801768261
2021-12-01,8.79827435405949
2022-01-01,9.01211199530077
2022-02-01,8.540544842787828
2022-03-01,9.63230636031453
2022-04-01,9.387960874181761
2022-05-01,10.12867731366778
2022-06-01,9.60404459490567
2022-07-01,10.080425001201542
2022-08-01,10.264739258141518
2022-09-01,9.18229352808798
2022-10-01,10.241781382818402
2022-11-01,9.958558618524055
2022-12-01,8.950648552783763
2023-01-01,9.665845116744851
2023-02-01,9.061276948320925
2023-03-01,10.130900881222836
